ID Sensor,Ubicacionn,Fecha y Hora,Temperatura (C),Humedad (%),Nivel de Bateria (%)
S8572,Sótano,2024-10-26 07:21:36,26.9,70.17,79.94
S5730,Sótano,2024-10-25 17:40:36,29.02,30.66,94.16
S4047,Edificio B,2024-10-26 07:59:36,24.98,42.51,74.68
S2163,Edificio B,2024-10-26 08:46:36,25.37,30.14,38.08
S1533,Edificio A,2024-10-25 17:11:36,19.85,33.13,80.29
S5148,Edificio A,2024-10-26 08:16:36,29.92,65.62,69.23
S9278,Sótano,2024-10-26 11:56:36,24.09,39.51,65.51
S6523,Sótano,2024-10-26 07:52:36,20.09,44.01,85.19
S3631,Edificio B,2024-10-26 14:59:36,22.97,78.48,81.68
S4047,Edificio A,2024-10-26 14:48:36,25.55,31.75,39.97
S1249,Exteriores,2024-10-26 03:09:36,24.9,41.25,87.56
S9371,Edificio B,2024-10-26 15:19:36,27.34,71.3,37.72
S1621,Edificio A,2024-10-26 14:24:36,24.68,70.16,65.5
S4528,Sótano,2024-10-26 13:22:36,26.02,55.34,47.5
S5045,Edificio B,2024-10-26 13:49:36,18.16,53.92,65.22
S3569,Exteriores,2024-10-26 03:12:36,17.96,47.65,97.88
S7296,Edificio A,2024-10-25 17:29:36,20.6,65.76,43.76
S4008,Exteriores,2024-10-26 00:24:36,21.22,40.17,86.54
S1727,Edificio A,2024-10-26 08:58:36,26.78,71.26,47.49
S6875,Edificio A,2024-10-25 18:48:36,23.02,40.87,56.72
S4440,Edificio B,2024-10-26 15:45:36,15.43,72.43,50.68
S2746,Edificio A,2024-10-25 19:35:36,26.04,61.05,97.75
S5551,Edificio A,2024-10-26 11:38:36,24.81,48.22,73.36
S4876,Exteriores,2024-10-26 03:45:36,28.6,41.15,28.83
S7944,Edificio A,2024-10-26 16:05:36,27.85,63.51,95.96
S2836,Edificio B,2024-10-26 02:52:36,22.73,36.39,11.69
S4553,Sótano,2024-10-26 02:15:36,25.45,72.53,90.72
S7984,Exteriores,2024-10-25 17:02:36,20.67,49.52,75.77
S6648,Edificio B,2024-10-25 20:15:36,28.02,71.01,25.53
S5978,Exteriores,2024-10-26 14:56:36,23.25,72.33,89.59
S4363,Edificio B,2024-10-26 08:59:36,20.35,63.34,16.97
S3203,Edificio B,2024-10-26 00:31:36,29.73,48.14,54.88
S4060,Exteriores,2024-10-26 11:50:36,29.91,43.67,18.99
S4752,Edificio B,2024-10-26 02:30:36,23.07,58.61,44.27
S5183,Sótano,2024-10-25 18:42:36,20.84,61.09,87.85
S4315,Exteriores,2024-10-26 01:40:36,29.91,47.84,24.17
S1435,Edificio A,2024-10-26 08:55:36,18.79,56.8,82.95
S7224,Sótano,2024-10-26 02:31:36,20.59,32.94,43.71
S8023,Edificio B,2024-10-25 17:14:36,15.73,55.28,15.95
S7104,Sótano,2024-10-26 11:14:36,16.23,32.31,26.45
S1119,Sótano,2024-10-26 03:55:36,17.17,76.21,18.09
S8290,Exteriores,2024-10-26 08:20:36,27.71,68.76,10.8
S3942,Edificio A,2024-10-25 20:17:36,28.07,61.38,71.76
S9399,Sótano,2024-10-26 02:10:36,17.81,32.11,23.83
S4189,Sótano,2024-10-25 19:55:36,24.17,51.44,92.36
S4006,Sótano,2024-10-26 05:01:36,27.2,40.09,94.95
S7857,Sótano,2024-10-26 04:08:36,23.78,34.54,66.74
S3421,Edificio A,2024-10-26 06:49:36,28.21,32.86,78.68
S8535,Exteriores,2024-10-26 11:39:36,17.42,41.94,53.84
S5322,Sótano,2024-10-26 16:35:36,27.81,77.28,74.95
S2625,Sótano,2024-10-26 00:24:36,16.26,69.0,26.42
S5763,Edificio A,2024-10-25 23:11:36,22.83,34.92,32.87
S6424,Sótano,2024-10-26 14:17:36,28.21,31.57,98.27
S9351,Sótano,2024-10-26 02:45:36,26.85,68.17,33.56
S4566,Exteriores,2024-10-26 11:49:36,27.14,71.55,21.18
S8988,Sótano,2024-10-26 08:38:36,18.29,74.47,99.86
S5589,Exteriores,2024-10-26 02:06:36,16.4,43.14,69.29
S4470,Exteriores,2024-10-26 16:14:36,17.69,70.39,74.53
S8261,Sótano,2024-10-25 19:34:36,28.25,48.89,99.77
S3888,Edificio A,2024-10-26 06:40:36,18.21,54.91,93.79
S5334,Edificio A,2024-10-26 00:04:36,23.1,39.29,15.53
S8843,Sótano,2024-10-26 00:53:36,18.33,47.93,18.24
S6733,Exteriores,2024-10-26 11:59:36,29.25,38.18,15.26
S3876,Sótano,2024-10-25 22:42:36,20.23,72.52,83.23
S5023,Exteriores,2024-10-26 12:06:36,16.75,76.07,37.33
S4083,Edificio B,2024-10-26 05:58:36,17.05,67.03,13.27
S4225,Edificio B,2024-10-26 00:42:36,27.35,64.07,65.33
S5504,Edificio A,2024-10-25 17:26:36,21.27,63.29,96.64
S2545,Exteriores,2024-10-26 15:17:36,22.76,50.44,81.69
S5458,Edificio B,2024-10-26 12:09:36,20.08,55.78,10.65
S9484,Exteriores,2024-10-25 22:05:36,23.9,64.72,68.61
S2432,Sótano,2024-10-26 06:27:36,19.36,52.19,74.54
S3547,Edificio B,2024-10-26 12:44:36,23.57,32.95,79.23
S6403,Sótano,2024-10-26 07:39:36,19.32,66.16,71.99
S9646,Exteriores,2024-10-26 13:02:36,26.53,66.37,54.05
S6516,Exteriores,2024-10-26 09:35:36,15.29,71.89,97.45
S7801,Edificio B,2024-10-26 12:53:36,16.45,55.23,37.24
S2295,Exteriores,2024-10-26 07:38:36,23.01,48.79,20.51
S1485,Exteriores,2024-10-25 21:26:36,22.87,36.47,72.15
S5173,Sótano,2024-10-25 22:27:36,23.4,76.38,16.75
S4492,Edificio B,2024-10-26 02:48:36,19.33,64.49,60.69
S2045,Sótano,2024-10-25 17:20:36,15.82,48.81,65.4
S1812,Exteriores,2024-10-26 02:25:36,24.79,64.15,54.6
S5741,Edificio B,2024-10-26 06:11:36,15.46,46.08,65.49
S1386,Edificio A,2024-10-26 15:09:36,28.01,31.45,44.13
S3586,Edificio A,2024-10-26 01:30:36,24.03,59.63,62.48
S7566,Exteriores,2024-10-25 23:25:36,19.46,59.07,68.31
S8375,Exteriores,2024-10-25 19:06:36,19.78,48.97,28.1
S4838,Edificio A,2024-10-25 20:38:36,27.17,67.18,51.62
S5012,Edificio B,2024-10-26 08:31:36,23.68,38.83,73.5
S4706,Edificio A,2024-10-26 07:44:36,15.71,59.27,36.85
S1533,Edificio A,2024-10-26 05:27:36,26.22,37.39,96.19
S2383,Edificio A,2024-10-26 02:54:36,29.26,77.34,78.23
S2453,Edificio A,2024-10-25 18:08:36,18.69,33.33,93.69
S3501,Exteriores,2024-10-26 07:52:36,16.84,48.06,20.77
S4859,Edificio A,2024-10-26 08:37:36,22.2,31.93,45.51
S2198,Exteriores,2024-10-26 08:47:36,25.54,38.71,99.37
S1989,Edificio A,2024-10-25 22:45:36,20.49,52.5,96.98
S2814,Exteriores,2024-10-26 04:28:36,18.32,78.29,88.59
S5390,Edificio B,2024-10-26 07:07:36,21.94,53.28,12.43
S1970,Exteriores,2024-10-25 18:21:36,24.59,65.38,30.61
S5696,Exteriores,2024-10-26 05:17:36,21.9,36.92,13.69
S1373,Exteriores,2024-10-25 17:21:36,20.45,60.05,29.3
S4831,Edificio B,2024-10-26 02:52:36,26.83,57.6,99.79
S6144,Exteriores,2024-10-25 20:45:36,17.96,41.16,25.35
S9496,Edificio B,2024-10-25 20:39:36,21.0,79.51,35.6
S3201,Sótano,2024-10-26 11:12:36,17.69,68.2,39.21
S9539,Edificio A,2024-10-25 17:53:36,16.32,52.2,40.11
S6702,Sótano,2024-10-26 16:21:36,26.94,42.27,31.74
S5646,Edificio B,2024-10-26 07:01:36,20.93,67.31,55.01
S2930,Exteriores,2024-10-26 14:54:36,29.78,63.57,47.52
S2608,Edificio A,2024-10-26 16:33:36,18.75,47.96,65.86
S9396,Edificio B,2024-10-26 01:29:36,23.0,34.87,10.3
S2670,Edificio A,2024-10-26 16:30:36,27.02,54.79,59.07
S7338,Sótano,2024-10-26 01:39:36,16.5,43.79,18.94
S6715,Edificio A,2024-10-26 00:07:36,28.2,31.52,99.09
S2328,Edificio B,2024-10-26 10:58:36,16.25,40.96,98.75
S9233,Edificio A,2024-10-26 04:50:36,24.85,64.41,55.43
S9226,Sótano,2024-10-25 18:51:36,21.06,49.23,95.37
S1513,Edificio B,2024-10-26 06:30:36,28.63,53.76,13.15
S8133,Edificio A,2024-10-25 21:43:36,18.2,79.51,40.26
S2521,Edificio A,2024-10-26 02:19:36,29.77,72.31,60.78
S8769,Sótano,2024-10-26 16:23:36,27.95,57.55,82.5
S5343,Sótano,2024-10-25 19:41:36,15.37,64.71,78.9
S2550,Edificio A,2024-10-26 11:35:36,29.95,68.67,70.89
S8660,Edificio B,2024-10-25 16:49:36,16.1,57.71,63.47
S6204,Edificio A,2024-10-25 22:55:36,28.73,41.23,22.74
S5540,Sótano,2024-10-25 23:46:36,15.07,62.27,51.73
S8843,Edificio A,2024-10-26 03:23:36,19.84,60.57,66.02
S7449,Edificio A,2024-10-25 19:43:36,28.96,66.63,53.46
S2199,Exteriores,2024-10-25 22:32:36,23.49,39.78,52.31
S9683,Edificio B,2024-10-26 02:57:36,23.33,47.79,52.24
S7515,Exteriores,2024-10-26 14:33:36,27.32,57.51,61.83
S6499,Exteriores,2024-10-25 22:38:36,21.65,56.45,61.77
S1500,Exteriores,2024-10-25 19:13:36,25.21,76.24,24.01
S4641,Exteriores,2024-10-26 16:27:36,18.59,40.36,85.71
S7869,Exteriores,2024-10-25 19:49:36,23.32,60.46,58.03
S9171,Exteriores,2024-10-25 18:13:36,24.26,50.33,87.25
S7425,Edificio B,2024-10-26 00:08:36,22.85,50.57,40.14
S6019,Edificio B,2024-10-25 17:05:36,26.31,79.29,59.28
S8551,Edificio A,2024-10-26 07:48:36,25.71,61.92,32.43
S6322,Exteriores,2024-10-25 18:43:36,21.03,41.89,64.7
S2948,Edificio B,2024-10-25 18:22:36,27.63,61.98,66.14
S4115,Edificio A,2024-10-26 06:36:36,22.04,35.82,84.44
S3141,Sótano,2024-10-26 08:31:36,20.03,50.0,56.0
S2195,Exteriores,2024-10-25 21:22:36,25.31,67.35,54.88
S4352,Edificio A,2024-10-25 19:14:36,25.09,39.76,13.94
S4387,Edificio A,2024-10-25 23:41:36,26.38,66.48,17.37
S6887,Exteriores,2024-10-26 02:19:36,17.38,50.41,24.72
S5801,Sótano,2024-10-26 14:14:36,21.18,32.31,64.21
S9501,Edificio A,2024-10-25 20:10:36,17.23,77.18,29.0
S6937,Edificio B,2024-10-26 07:43:36,16.69,64.13,78.06
S8358,Sótano,2024-10-26 08:22:36,19.73,66.23,20.41
S2678,Edificio A,2024-10-26 06:25:36,19.68,42.96,91.47
S5248,Edificio A,2024-10-26 11:42:36,24.4,43.99,77.88
S7018,Exteriores,2024-10-26 16:36:36,18.02,72.85,20.11
S2612,Sótano,2024-10-26 01:52:36,24.21,69.63,79.92
S1937,Edificio B,2024-10-25 21:54:36,29.81,78.33,22.09
S3367,Exteriores,2024-10-26 05:55:36,15.95,36.64,98.25
S2339,Edificio A,2024-10-26 05:27:36,20.67,77.14,21.04
S8640,Edificio B,2024-10-25 23:11:36,21.37,34.43,20.06
S9756,Edificio A,2024-10-25 21:07:36,27.5,64.57,36.3
S7184,Exteriores,2024-10-26 13:52:36,29.18,77.69,41.24
S7938,Edificio B,2024-10-26 05:10:36,22.33,57.78,31.11
S9117,Exteriores,2024-10-26 02:54:36,28.07,59.56,75.68
S2096,Edificio B,2024-10-25 17:19:36,27.85,70.02,69.74
S2377,Edificio A,2024-10-25 23:46:36,19.78,36.05,76.98
S6211,Edificio A,2024-10-26 07:23:36,26.03,54.25,21.26
S5431,Edificio B,2024-10-25 17:10:36,28.55,47.1,73.5
S5813,Edificio B,2024-10-26 13:38:36,16.57,53.94,36.93
S8399,Sótano,2024-10-26 15:16:36,24.79,33.83,51.66
S7608,Sótano,2024-10-25 20:57:36,17.81,73.79,70.38
S9297,Sótano,2024-10-26 08:41:36,19.05,50.35,96.09
S5187,Edificio B,2024-10-26 01:06:36,22.51,51.74,67.62
S2666,Edificio B,2024-10-25 23:29:36,24.36,72.7,12.35
S3604,Edificio B,2024-10-25 19:28:36,22.66,71.33,64.08
S7596,Exteriores,2024-10-26 08:45:36,21.45,46.03,11.72
S8445,Sótano,2024-10-26 00:31:36,15.17,34.86,56.42
S8122,Edificio B,2024-10-26 03:06:36,18.85,70.81,81.86
S6527,Exteriores,2024-10-26 08:08:36,16.99,63.98,74.3
S5888,Edificio A,2024-10-26 09:21:36,16.29,58.72,90.42
S5775,Sótano,2024-10-26 09:44:36,16.7,70.43,57.7
S8829,Edificio B,2024-10-26 03:36:36,17.88,70.3,44.78
S7849,Exteriores,2024-10-25 17:29:36,29.2,41.82,99.7
S8189,Sótano,2024-10-25 18:07:36,23.57,44.98,98.18
S6197,Sótano,2024-10-26 13:29:36,20.81,76.78,99.61
S1095,Sótano,2024-10-26 15:39:36,19.27,60.34,94.38
S8084,Edificio A,2024-10-25 20:04:36,29.63,33.96,22.3
S3453,Edificio B,2024-10-26 08:26:36,26.01,38.76,14.46
S3127,Edificio A,2024-10-25 22:30:36,22.4,46.99,54.93
S3830,Sótano,2024-10-25 18:06:36,19.23,73.52,18.16
S6088,Exteriores,2024-10-25 20:57:36,29.09,38.61,60.17
S5305,Edificio A,2024-10-26 08:41:36,17.48,63.66,12.82
S9964,Sótano,2024-10-26 05:07:36,23.85,48.11,97.56
S7541,Edificio A,2024-10-25 23:09:36,20.3,44.71,40.87
S9587,Sótano,2024-10-26 11:44:36,18.36,76.18,37.48
S8000,Edificio A,2024-10-25 19:45:36,20.31,30.75,31.45
S6142,Edificio B,2024-10-26 09:44:36,17.88,60.34,74.41
S9877,Edificio A,2024-10-25 22:17:36,30.0,77.97,78.8
S5835,Edificio B,2024-10-25 22:21:36,24.36,45.61,52.13
S7826,Exteriores,2024-10-25 20:13:36,20.34,69.73,36.89
S9534,Sótano,2024-10-25 22:44:36,20.64,52.28,21.33
S8760,Sótano,2024-10-25 22:41:36,24.88,38.62,30.43
S6592,Sótano,2024-10-25 18:14:36,24.35,75.37,12.24
S5242,Exteriores,2024-10-26 15:17:36,17.24,33.33,30.21
S1004,Edificio B,2024-10-26 11:10:36,23.56,30.91,76.74
S2701,Edificio B,2024-10-25 19:30:36,18.29,72.52,26.02
S4254,Exteriores,2024-10-26 15:19:36,28.2,34.64,36.01
S1882,Exteriores,2024-10-26 07:29:36,18.41,59.9,69.98
S3073,Edificio B,2024-10-26 10:12:36,20.75,73.26,32.82
S7066,Edificio B,2024-10-26 04:34:36,16.7,37.79,19.16
S9068,Edificio B,2024-10-26 02:59:36,18.09,72.85,96.93
S2712,Exteriores,2024-10-25 17:58:36,21.04,74.61,71.71
S1748,Sótano,2024-10-25 18:06:36,27.67,33.19,58.85
S5311,Exteriores,2024-10-25 17:16:36,19.95,56.76,40.21
S2892,Sótano,2024-10-26 11:36:36,16.38,52.31,16.06
S8950,Edificio B,2024-10-26 10:21:36,29.85,46.9,40.53
S4990,Edificio B,2024-10-26 07:35:36,25.69,52.6,22.51
S1431,Edificio A,2024-10-25 20:09:36,26.67,76.91,97.8
S6119,Edificio B,2024-10-26 04:30:36,27.61,35.14,54.01
S2181,Exteriores,2024-10-25 19:07:36,27.6,44.56,30.65
S8378,Edificio B,2024-10-26 00:30:36,29.9,45.88,75.33
S8756,Edificio A,2024-10-26 08:50:36,23.16,34.45,92.13
S5305,Edificio A,2024-10-26 02:42:36,20.44,46.31,66.84
S4637,Edificio A,2024-10-26 03:27:36,15.03,58.11,51.48
S5823,Exteriores,2024-10-25 18:27:36,17.88,45.17,53.47
S5392,Exteriores,2024-10-25 20:05:36,24.25,69.18,66.57
S6917,Edificio A,2024-10-26 16:00:36,21.66,41.24,41.46
S6490,Edificio B,2024-10-26 06:19:36,23.77,75.33,46.83
S9316,Edificio B,2024-10-26 02:37:36,19.57,79.47,35.54
S5144,Exteriores,2024-10-25 19:13:36,21.95,72.36,51.92
S3723,Exteriores,2024-10-26 05:52:36,15.95,36.73,43.36
S9697,Sótano,2024-10-26 02:39:36,27.22,53.75,61.67
S3206,Edificio B,2024-10-26 15:36:36,28.39,66.0,34.77
S5072,Edificio B,2024-10-26 04:39:36,29.6,54.43,38.21
S4560,Edificio B,2024-10-26 14:57:36,18.39,59.02,30.57
S8516,Sótano,2024-10-25 18:48:36,26.43,37.8,32.62
S2855,Exteriores,2024-10-25 19:20:36,16.45,74.85,30.79
S5767,Edificio B,2024-10-25 23:08:36,28.01,44.28,77.36
S6335,Edificio B,2024-10-26 11:38:36,26.77,65.45,14.32
S1201,Edificio A,2024-10-25 23:04:36,17.55,56.45,59.07
S6612,Edificio B,2024-10-25 19:14:36,23.58,34.17,52.69
S4751,Edificio A,2024-10-25 22:21:36,16.02,45.65,13.71
S1893,Edificio B,2024-10-25 22:27:36,17.92,65.97,50.61
S5175,Edificio B,2024-10-26 15:19:36,21.66,50.21,39.12
S8540,Sótano,2024-10-26 11:05:36,28.2,47.42,15.08
S5196,Sótano,2024-10-26 15:32:36,26.34,59.41,81.96
S4672,Edificio B,2024-10-26 12:43:36,26.52,41.81,22.77
S2290,Exteriores,2024-10-26 03:24:36,25.19,46.34,28.22
S6768,Exteriores,2024-10-26 05:51:36,29.79,74.91,58.93
S3860,Edificio B,2024-10-25 18:48:36,24.37,47.0,45.46
S8640,Sótano,2024-10-26 14:56:36,20.71,75.46,67.18
S6529,Edificio B,2024-10-26 00:48:36,24.12,63.97,11.01
S3067,Sótano,2024-10-26 14:14:36,22.71,58.92,78.08
S9712,Exteriores,2024-10-26 14:20:36,17.19,61.93,58.33
S8417,Exteriores,2024-10-25 17:27:36,23.82,34.98,66.06
S8895,Sótano,2024-10-25 21:48:36,23.21,36.42,13.2
S8448,Sótano,2024-10-25 19:39:36,22.82,56.98,49.42
S8646,Sótano,2024-10-26 10:11:36,24.96,30.36,25.59
S6679,Edificio B,2024-10-26 02:29:36,16.45,45.03,98.35
S8194,Exteriores,2024-10-26 14:40:36,19.52,56.64,80.21
S4058,Sótano,2024-10-26 05:55:36,29.59,61.06,47.52
S6420,Sótano,2024-10-26 09:35:36,27.45,67.72,39.06
S2914,Edificio B,2024-10-26 03:10:36,27.32,40.88,32.18
S1892,Edificio A,2024-10-26 03:37:36,24.33,57.82,83.02
S4885,Exteriores,2024-10-26 14:05:36,28.06,77.39,34.11
S5487,Edificio B,2024-10-26 09:14:36,23.92,74.58,80.74
S6252,Exteriores,2024-10-26 06:36:36,29.25,67.89,18.4
S5888,Edificio A,2024-10-26 15:49:36,16.93,43.26,40.55
S3845,Edificio B,2024-10-26 11:59:36,25.68,53.42,13.6
S4981,Edificio B,2024-10-26 13:56:36,20.42,56.59,74.69
S1300,Edificio B,2024-10-25 19:04:36,25.23,41.95,17.0
S2382,Edificio A,2024-10-25 20:52:36,29.83,74.77,34.54
S2013,Edificio B,2024-10-25 20:47:36,19.46,67.5,15.29
S5032,Sótano,2024-10-26 16:21:36,25.93,46.94,10.89
S4565,Exteriores,2024-10-26 01:12:36,25.23,79.95,92.15
S1249,Edificio B,2024-10-26 15:49:36,29.96,66.34,46.68
S7263,Exteriores,2024-10-26 05:49:36,25.56,66.29,30.82
S7531,Edificio B,2024-10-26 12:49:36,16.53,45.85,35.21
S2000,Edificio B,2024-10-26 05:54:36,20.67,77.37,42.1
S5137,Sótano,2024-10-26 11:50:36,15.33,73.25,23.62
S1662,Edificio A,2024-10-25 22:12:36,18.08,47.26,38.06
S3975,Edificio A,2024-10-25 17:30:36,27.79,45.24,35.89
S4347,Edificio A,2024-10-26 11:16:36,18.58,53.92,68.73
S9246,Exteriores,2024-10-25 21:35:36,20.29,69.25,28.68
S1255,Sótano,2024-10-26 09:40:36,26.36,41.15,18.83
S6251,Edificio A,2024-10-26 09:54:36,25.99,52.79,11.14
S6040,Edificio A,2024-10-26 03:46:36,19.12,52.52,40.79
S2236,Edificio B,2024-10-26 13:03:36,26.49,66.91,55.16
S4064,Edificio A,2024-10-26 16:40:36,28.79,74.88,38.87
S2842,Exteriores,2024-10-25 23:49:36,23.33,41.84,79.49
S6510,Edificio B,2024-10-26 04:39:36,27.16,67.11,25.97
S6350,Edificio B,2024-10-25 23:07:36,27.61,54.42,85.45
S3897,Edificio A,2024-10-26 05:58:36,18.8,57.15,32.14
S5266,Edificio A,2024-10-26 02:59:36,20.97,63.83,34.29
S2420,Exteriores,2024-10-26 10:21:36,20.85,60.85,64.9
S4091,Exteriores,2024-10-26 02:59:36,20.14,73.7,21.27
S5182,Edificio A,2024-10-25 17:35:36,23.42,32.88,63.29
S9188,Edificio A,2024-10-26 05:53:36,18.68,66.37,58.93
S9706,Exteriores,2024-10-25 19:46:36,16.05,57.46,69.87
S8125,Edificio B,2024-10-25 21:41:36,15.82,65.31,90.74
S5100,Edificio A,2024-10-25 21:50:36,20.96,68.64,96.41
S9703,Sótano,2024-10-26 08:01:36,20.08,67.56,50.18
S8867,Sótano,2024-10-26 07:18:36,29.84,68.38,78.36
S9188,Edificio A,2024-10-25 23:58:36,29.14,49.74,43.93
S3717,Sótano,2024-10-26 04:11:36,19.3,35.36,50.74
S4444,Exteriores,2024-10-25 22:21:36,19.82,78.75,17.16
S7792,Edificio A,2024-10-25 20:30:36,25.0,46.03,67.69
S7179,Sótano,2024-10-26 09:51:36,16.14,71.41,54.58
S9474,Edificio A,2024-10-26 16:39:36,29.35,32.03,35.41
S5419,Sótano,2024-10-26 08:19:36,23.25,35.51,97.04
S3156,Edificio B,2024-10-26 06:33:36,22.25,39.39,14.93
S5160,Sótano,2024-10-26 03:43:36,24.23,60.49,40.18
S9950,Exteriores,2024-10-26 08:10:36,25.65,55.94,17.54
S7555,Exteriores,2024-10-26 04:08:36,20.8,59.84,12.52
S2020,Exteriores,2024-10-25 20:45:36,23.05,60.82,27.56
S8395,Sótano,2024-10-26 04:07:36,24.87,67.9,35.29
S9247,Sótano,2024-10-25 20:37:36,24.92,61.46,26.52
S2657,Sótano,2024-10-26 10:37:36,21.85,52.99,19.97
S2453,Edificio B,2024-10-25 18:20:36,18.19,69.38,30.2
S4375,Edificio A,2024-10-26 14:01:36,24.16,73.22,46.82
S2533,Exteriores,2024-10-25 18:35:36,24.22,69.18,17.05
S6171,Edificio A,2024-10-25 23:28:36,29.66,61.47,43.03
S2064,Exteriores,2024-10-25 18:34:36,17.8,75.57,28.5
S6569,Sótano,2024-10-25 18:56:36,16.68,71.16,25.55
S9311,Edificio B,2024-10-25 22:56:36,22.95,42.3,96.35
S3106,Sótano,2024-10-26 03:54:36,24.09,44.23,40.64
S7436,Exteriores,2024-10-26 06:35:36,23.01,63.92,15.22
S4033,Sótano,2024-10-26 08:59:36,21.34,55.47,42.58
S1975,Edificio A,2024-10-26 01:18:36,27.47,42.4,93.51
S1997,Edificio A,2024-10-26 05:36:36,17.75,33.24,52.88
S7257,Edificio B,2024-10-25 19:49:36,27.84,45.95,30.01
S4742,Edificio B,2024-10-26 12:58:36,22.71,58.21,16.19
S3222,Edificio B,2024-10-26 14:07:36,22.78,55.41,68.75
S9304,Edificio B,2024-10-26 00:10:36,18.86,44.69,52.42
S2889,Edificio A,2024-10-26 09:34:36,25.02,42.9,68.63
S3959,Edificio A,2024-10-25 19:20:36,22.71,58.21,65.66
S9255,Edificio A,2024-10-25 18:27:36,25.45,53.91,91.82
S1788,Edificio B,2024-10-26 05:50:36,25.42,32.24,83.48
S9698,Exteriores,2024-10-26 10:10:36,28.22,54.64,78.64
S5751,Exteriores,2024-10-25 21:16:36,17.89,43.43,47.53
S3580,Sótano,2024-10-26 08:25:36,15.33,70.18,32.87
S6915,Edificio B,2024-10-26 10:13:36,28.89,48.12,36.49
S6283,Edificio A,2024-10-26 09:28:36,21.57,39.43,28.02
S9809,Exteriores,2024-10-25 19:43:36,16.73,59.37,68.89
S8449,Exteriores,2024-10-25 22:47:36,18.47,46.86,52.62
S5882,Edificio A,2024-10-25 20:37:36,24.15,55.39,15.83
S7030,Exteriores,2024-10-26 08:57:36,29.06,63.83,20.06
S3109,Sótano,2024-10-26 13:34:36,23.16,76.43,30.64
S6576,Exteriores,2024-10-26 04:39:36,20.88,71.01,30.28
S7241,Edificio A,2024-10-26 08:06:36,23.03,68.71,52.71
S1588,Edificio B,2024-10-26 06:36:36,18.83,53.89,49.94
S1995,Edificio B,2024-10-26 02:04:36,29.19,46.53,14.5
S9200,Exteriores,2024-10-26 16:12:36,26.31,35.38,37.1
S1067,Edificio A,2024-10-25 23:43:36,25.51,57.13,89.28
S4778,Exteriores,2024-10-26 00:31:36,28.6,46.4,25.3
S4561,Edificio B,2024-10-25 23:34:36,17.57,73.03,98.85
S2897,Edificio B,2024-10-25 18:53:36,26.53,76.56,82.74
S3230,Edificio B,2024-10-26 10:08:36,18.52,70.9,28.39
S5772,Edificio B,2024-10-26 10:09:36,16.8,50.87,54.32
S8066,Edificio B,2024-10-25 20:42:36,20.61,61.15,74.4
S9812,Edificio A,2024-10-26 05:12:36,17.91,42.66,92.47
S6155,Edificio B,2024-10-26 02:27:36,27.92,33.8,31.55
S1546,Exteriores,2024-10-26 10:06:36,23.53,54.45,72.47
S1059,Edificio A,2024-10-26 10:51:36,16.02,69.29,44.87
S6711,Exteriores,2024-10-25 19:56:36,25.66,41.09,60.48
S6715,Edificio A,2024-10-26 16:17:36,23.47,33.96,97.33
S5310,Edificio B,2024-10-25 22:56:36,25.46,77.09,30.89
S4904,Sótano,2024-10-26 14:27:36,22.21,38.4,96.35
S8813,Edificio B,2024-10-26 01:44:36,27.56,42.83,58.16
S4231,Edificio B,2024-10-26 09:10:36,19.67,69.65,94.89
S8204,Exteriores,2024-10-25 19:51:36,19.46,63.26,61.35
S3854,Edificio B,2024-10-25 18:36:36,23.89,33.96,51.54
S8740,Exteriores,2024-10-25 17:05:36,23.92,35.79,17.21
S2546,Sótano,2024-10-26 15:29:36,27.33,60.1,89.03
S2045,Edificio A,2024-10-25 23:37:36,19.34,31.33,31.17
S7045,Edificio A,2024-10-26 14:32:36,27.95,52.98,23.45
S8911,Sótano,2024-10-26 04:05:36,15.76,56.08,98.86
S3912,Edificio A,2024-10-26 05:50:36,29.16,41.18,26.78
S8898,Edificio A,2024-10-26 04:43:36,22.76,30.5,87.77
S3211,Sótano,2024-10-25 19:05:36,25.35,35.69,84.1
S5502,Edificio A,2024-10-26 12:03:36,18.8,65.64,95.48
S8400,Edificio A,2024-10-26 01:28:36,26.17,69.6,81.81
S1445,Edificio A,2024-10-26 02:56:36,25.52,36.44,14.69
S2821,Sótano,2024-10-26 08:51:36,16.21,44.27,54.3
S5695,Sótano,2024-10-26 13:09:36,21.9,75.98,42.94
S2711,Edificio A,2024-10-26 06:42:36,18.68,60.17,57.99
S4218,Edificio B,2024-10-26 07:00:36,15.08,73.1,89.87
S6683,Exteriores,2024-10-26 07:16:36,18.42,66.74,79.26
S2095,Edificio B,2024-10-26 12:57:36,26.41,75.44,93.28
S6813,Sótano,2024-10-25 21:58:36,20.19,71.21,75.89
S7337,Sótano,2024-10-26 11:26:36,15.42,53.83,84.4
S2255,Exteriores,2024-10-25 23:22:36,18.54,65.13,87.47
S8986,Exteriores,2024-10-25 16:55:36,28.36,66.26,28.95
S2940,Sótano,2024-10-25 20:18:36,18.69,56.61,28.2
S1070,Exteriores,2024-10-25 20:03:36,15.45,57.6,79.41
S8511,Edificio B,2024-10-26 00:24:36,26.04,50.73,78.71
S7797,Edificio B,2024-10-26 05:18:36,29.12,46.21,20.21
S7452,Sótano,2024-10-26 02:35:36,26.05,57.03,53.65
S1198,Sótano,2024-10-26 13:19:36,27.66,74.96,77.13
S7499,Sótano,2024-10-26 00:51:36,27.38,41.94,82.96
